       80        0.9979349341        0.0521645456        0.0605886174
       81        0.9958905342        0.1240588000        0.0068168196
       82        0.9947359595        0.0834372375        0.0241887060
       83        0.9970159539        0.5606927532        0.0003126343
       84        0.9162244504        0.2446727231        0.0022607125
       85        0.9894794710        0.0500000000        0.0473651528
       86        0.8725400665        0.0518675114        0.0370815924
       87        0.9954883557        0.2269873075        0.0023505759
       88        0.9999150851        0.1895826444        0.0037898785
       89        0.9732066741        0.4016351510        0.0006085652
       90        0.9999492930        0.0679531352        0.0222846805
       91        0.0000654390        0.0897358387        0.0104232665
       92        0.0000335172        0.0952643572        0.0095241248
       93        0.0000421924        0.1940292142        0.0031355097
       94        0.0000489709        0.0960298469        0.0159780834
       95        0.0001000162        0.0558692343        0.0280693946
       96        0.0008749358        0.0603335395        0.0261896813
       97        0.0001266071        0.0539092069        0.0319784768
       98        0.0002180486        0.1148652445        0.0090057732
       99        0.0002440534        0.0551258635        0.0332889613
      100        0.0001751733        0.0974870554        0.0079093431
      101        0.0006002981        0.0897358387        0.0143797218
      102        0.0004692716        0.0721384322        0.0239444327
      103        0.0011166002        0.0539092069        0.0320978369
      104        0.0014413900        0.0500000000        0.0296948904
      105        0.0013243175        0.0530426797        0.0270306061
      106        0.0009665077        0.0900003140        0.0104122990
      107        0.0016644255        0.1620267522        0.0042408945
      108        0.0021346668        0.0968477177        0.0105179320
      109        0.0017833415        0.1793360639        0.0029317614
      110        0.0031397851        0.0500000000        0.0298670131
      111        0.0018334379        0.0761542751        0.0107582361
      112        0.0028587020        0.1083825805        0.0086970696
      113        0.9943039510        0.1602006682        0.0050373750
      114        0.9910262990        0.0500000000        0.0966839208
      115        0.0100046840        0.0725753756        0.0238713669
      116        0.9728411611        0.0500000000        0.0991044458
      117        0.0397047499        0.0784135375        0.0160835982
      118        0.9649794133        0.1116144345        0.0068153996
      119        0.7403938956        0.0754244416        0.0279889568
      120        0.0071612127        0.1372420432        0.0052715821
      121        0.9572392719        0.1711922065        0.0049696429
      122        0.9885366508        0.1296750453        0.0061992481
      123        0.9709778623        0.0500000000        0.0598760394
      124        0.9992756757        0.3158987244        0.0010792725
      125        0.9844991876        0.0684942158        0.0183723243
      126        0.9993716351        0.0515900459        0.0436253542
      127        0.9833324475        0.0952724248        0.0145011354
      128        0.9190520445        0.1405454218        0.0075568252
      129        0.7935924745        0.0701525849        0.0205217298
      130        0.9798378380        0.1600552592        0.0040525844
      131        0.9703691680        0.0500000000        0.0425378496
      132        0.9784173620        0.0501906773        0.0844413134
      133        0.9896966638        0.1236091707        0.0052874780
      134        0.9633850986        0.0700218865        0.0289352017
      135        0.6971506314        0.0758245451        0.0194141795
      136        0.9998068355        0.0792336736        0.0206668766
      137        0.9594346732        0.1011316387        0.0110180280
      138        0.9845460628        0.0511269841        0.0493674854
      139        0.9962574143        0.1850805418        0.0034985570
      140        0.9996672441        0.1157026128        0.0112393542
      141        0.9910600638        0.1312163653        0.0038319437
      142        0.9315608863        0.1282432219        0.0071314581
      143        0.9986055355        0.0500000000        0.0895667961
      144        0.9992870526        0.0500000000        0.0409174696
      145        0.1508258817        0.0521278447        0.0258560067
      146        0.9702814599        0.0976493346        0.0139309085
      147        0.9937251869        0.0500000000        0.0794674209
      148        0.0711061452        0.0753699221        0.0251226064
      149        0.9323096507        0.0818447173        0.0158251435
      150        0.1215464440        0.0574385973        0.0559186437
      151        0.3052103200        0.0630003991        0.0385570287
      152        0.9936541728        0.1034270122        0.0136978036
      153        0.9613157808        0.0831516597        0.0115229607
      154        0.9979095326        0.2187116984        0.0019616684
      155        0.4423394126        0.1618556195        0.0042073680
      156        0.8016625442        0.0500000000        0.1035167242
      157        0.8886765964        0.0928163536        0.0163683117
      158        0.0824385049        1.0370109112        0.0000471437
      159        0.9938011312        0.0883217737        0.0149185551
      160        0.5354250188        0.1101490498        0.0103556381
      161        0.5089883017        0.0887189683        0.0133293564
      162        0.9916109501        0.0500000000        0.0727995009
      163        0.9661643496        0.0500000000        0.0474166713
      164        0.8560053947        0.1797218379        0.0039827976
      165        0.9616834832        0.3479197171        0.0008897697
      166        0.9719653190        0.1114437373        0.0066420539
      167        0.8204398846        0.1537320145        0.0043504493
      168        0.5297113946        0.3715894144        0.0008246209
      169        0.9909809024        0.0500000000        0.1008592637
      170        0.9870843332        0.1069670472        0.0101042378
      171        0.9204807937        0.0728736071        0.0252265516
      172        0.9981531763        0.0500000000        0.2438683746
      173        0.6574410150        0.2389760524        0.0022785682
      174        0.9981449257        0.1877915335        0.0033488877
      175        0.9588038674        0.0737243608        0.0259159549
      176        0.3881586312        0.0837343637        0.0230240441
      177        0.9995405200        0.1744938783        0.0041048277
      178        0.5028985487        0.2022601549        0.0029865925
      179        0.9895716219        0.0500000000        0.1192095050
      180        0.9933512503        0.1973834020        0.0023464990
      181        0.7114320999        0.0500000000        0.0846574525
      182        0.9647919376        0.2353862960        0.0029381782
      183        0.9907219578        0.1076355197        0.0125026572
      184        0.0034362732        0.0751313413        0.0194255055
      185        0.9892909283        0.2831374422        0.0013068067
      186        0.8099958293        0.1391796604        0.0068872912
      187        0.9790251687        0.0500000000        0.0559496804
      188        0.9960569861        0.1895443889        0.0022573422
      189        0.9777571833        0.0500000000        0.0320657411
      190        0.9908012293        0.1493408751        0.0068229777
      191        0.9928653199        0.1051006145        0.0056256425
      192        0.9123526077        0.1611657785        0.0037256142
      193        0.9896877850        0.1097427017        0.0092974700
      194        0.9927825117        0.0500000000        0.1480129503
      195        0.8965916035        0.0500000000        0.0600694805
      196        0.9402820410        0.0500000000        0.0869781344
      197        0.8484872173        0.0925747788        0.0136182710
      198        0.9993382359        0.0637270760        0.0255351015
      199        0.9520367658        0.1816811671        0.0020194315
      200        0.0373922767        0.2818889923        0.0012873863
      201        0.8253358341        0.0500000000        0.0587700088
      202        0.9995695214        0.0814413735        0.0177105354
      203        0.9782464955        0.0500000000        0.1432687614
      204        0.9720123822        0.0607323227        0.0274566944
      205        0.9864202320        0.0500000000        0.1561705533
      206        0.9961984442        0.0783504470        0.0265864841
      207        0.9359806829        0.1542782144        0.0050904015
      208        0.8586886757        0.0500000000        0.0614569688
      209        0.6145364839        0.0500000000        0.2051762065
      210        0.9703351107        0.0500000000        0.0493122663
      211        0.9507323798        0.0835524038        0.0143608467
      212        0.9725058262        0.1672112935        0.0048997841
      213        0.9619486186        0.0715535840        0.0292383232
      214        0.9866788160        0.0500000000        0.0775821319
      215        0.9844306652        0.1908678108        0.0034393716
      216        0.9891765252        0.4677095260        0.0004793522
      217        0.9997044672        0.1506145051        0.0034644371
      218        0.8899820832        0.0740479636        0.0168818240
      219        0.9864922792        0.2097587001        0.0020900788
      220        0.9403364381        0.0500000000        0.2389046714
      221        0.5632798224        0.1251590791        0.0057474180
      222        0.9353262052        0.1069352475        0.0108804013
      223        0.9188952986        0.1425922940        0.0024840686
      224        0.9695282850        0.0500000000        0.0595971545
      225        0.7862979322        0.0833881109        0.0098435634
      226        0.9893833956        0.1198440703        0.0076313380
      227        0.7294943709        0.1331681116        0.0058610233
      228        0.8249834646        0.1551201559        0.0041936426
      229        0.9976654771        0.1188885471        0.0078394860
      230        0.9982704576        0.4680918318        0.0006381167
      231        0.2144524751        0.4116873432        0.0006552111
      232        0.9365394020        0.0824470370        0.0153970728
      233        0.1030374846        0.0910613724        0.0155671230
      234        0.9833671342        0.0500000000        0.1564976579
      235        0.9585342963        0.0500000000        0.1134959969
      236        0.0083469903        0.0500000000        0.0573609519
      237        0.0321922424        0.0639449042        0.0311150808
      238        0.0017878619        0.0500000000        0.0563767928
      239        0.7851908827        0.0601397008        0.0374552845
      240        0.9984179748        0.0849062230        0.0157441924
      241        0.3165463394        0.0552219218        0.0408721142
      242        0.2791994601        0.0540919495        0.0412717084
      243        0.0012551956        0.0928206667        0.0176301883
      244        0.7786238524        0.0500000000        0.0746244858
      245        0.6210572073        0.0500000000        0.0935112729
      246        0.4250567300        0.0627885209        0.0371368024
      247        0.0342061682        0.0500000000        0.0920125175
      248        0.0277855434        0.0500000000        0.0974952951
      249        0.9316680538        0.0500000000        0.2885584100
      250        0.7905164208        0.0568754955        0.0355787346
      251        0.2759309241        0.0500000000        0.0966857556
      252        0.3690899610        0.0797394739        0.0160975030
      253        0.2743374042        0.0500000000        0.0997918511
      254        0.0425568746        0.0500000000        0.0957020312
      255        0.2766389072        0.1021161445        0.0128591559
      256        0.1740229820        0.0555509680        0.0447298751
      257        0.0692168854        0.0500000000        0.0794701220
      258        0.0716554671        0.0602652980        0.0318149258
      259        0.9722355444        0.0500000000        0.0512279779
      260        0.0302274599        0.0500000000        0.1060785841
      261        0.2402919485        0.0500000000        0.0917719913
      262        0.0297041044        0.0613410181        0.0304026494
      263        0.0240999974        0.0500000000        0.0659890342
      264        0.0320346186        0.0598366683        0.0364908768
      265        0.0026891136        0.0500000000        0.0705127446
      266        0.2141134305        0.1352062244        0.0067592255
      267        0.0258606946        0.0500000000        0.1360998574
      268        0.0104046415        0.0500000000        0.1016303608
      269        0.0132237783        0.1501721113        0.0037802355
      270        0.0175000034        0.0722178012        0.0152420329
      271        0.0377914353        0.0816748965        0.0264444434
      272        0.0022650513        0.0671050367        0.0284584675
      273        0.2305547138        0.0585774359        0.0449409122
      274        0.0572821096        0.0500000000        0.0996870977
      275        0.0509814126        0.0500000000        0.0546895551
      276        0.9927879054        0.1854495770        0.0031895696
      277        0.0007459833        0.6058771904        0.0002563941
      278        0.0390226606        0.4127564883        0.0005436411
      279        0.0689757207        0.0605566055        0.0424547505
      280        0.9984632297        0.0844503595        0.0226152331
      281        0.9736617934        0.0948461277        0.0162585078
      282        0.4771506337        0.0746976866        0.0208443445
      283        0.9107545500        0.1890642632        0.0026492926
      284        0.9080584706        0.0500000000        0.1014349979
      285        0.9990805282        0.0500000000        0.0500977653
      286        0.0524019602        0.0594376558        0.0366294159
      287        0.9907889642        0.1069443841        0.0101655169
      288        0.7692683324        0.2392908123        0.0019508964
      289        0.4889790520        0.2283418323        0.0018289998
      290        0.9456164479        0.0747497124        0.0220228960
      291        0.4756707607        0.0992836465        0.0139324003
      292        0.9154366576        0.0500000000        0.1653449596
      293        0.8022152926        0.0646641833        0.0334573864
      294        0.9047236370        0.0958199124        0.0133578154
      295        0.4440027234        0.0551315456        0.0582240337
      296        0.1757683642        0.0500000000        0.0500310987
      297        0.2503770682        0.0858118626        0.0167202020
      298        0.9501149403        0.0500000000        0.1654949011
      299        0.9883915887        0.0577027083        0.0487303429
      300        0.9984861551        0.1281954598        0.0073235408
      301        0.9638145010        0.3451032467        0.0008363294
      302        0.9661305301        0.1876316088        0.0029532562
      303        0.9667317294        0.1428456261        0.0055676111
      304        0.5008009244        0.0959494039        0.0140235433
      305        0.3575104864        0.0500000000        0.0294578913
      306        0.9989287444        0.6573620868        0.0002619087
      307        0.8967779916        0.0605384891        0.0414091495
      308        0.9933589757        0.0608390195        0.0286619775
      309        0.9871954110        0.1587351260        0.0044678835
      310        0.9758280865        0.2082024516        0.0026262596
      311        0.9961617143        0.1270433316        0.0062594279
      312        0.9063987055        0.0500000000        0.1086654416
      313        0.9083980146        0.0500000000        0.0754603944
      314        0.8843187786        0.0500000000        0.0528060668
      315        0.9777796167        0.1109368812        0.0101091311
      316        0.9932650669        0.0521723541        0.0612668639
      317        0.9987919080        0.1169128585        0.0081956716
      318        0.9769025145        0.0574905834        0.0350377481
      319        0.9726124320        0.1169603130        0.0060354399
      320        0.9978448433        0.1684095680        0.0044504600
      321        0.9846833893        0.0500000000        0.2311379742
      322        0.9851053210        0.1167874374        0.0121881692
      323        0.9836293221        0.0500000000        0.1107775820
      324        0.7132713041        0.0500000000        0.0751282143
      325        0.9754823172        0.2823554278        0.0015176501
      326        0.7946595429        0.0500000000        0.2084474773
      327        0.9941530988        0.3593939283        0.0008404440
      328        0.6297316809        0.4285124634        0.0005115368
      329        0.9634502320        0.5214543997        0.0003428621
      330        0.9886927191        0.0885875738        0.0180262698
      331        0.9350936405        0.0524642117        0.0411690767
      332        0.9715232945        0.0978792185        0.0132071925
      333        0.9970596743        0.0500000000        0.0347016881
      334        0.9921454323        0.2488769194        0.0018297938
      335        0.9403744320        0.0500000000        0.0400868069
      336        0.9962954663        0.0805950865        0.0174658656
      337        0.9744434179        0.1280728340        0.0067763250
      338        0.7784595025        0.2254958111        0.0028637673
      339        0.9941502861        0.0500000000        0.1488086704
      340        0.8199914439        0.0500000000        0.0759926556
      341        0.8256666483        0.0500000000        0.0830758724
      342        0.9018893926        0.0500000000        0.0571514173
      343        0.6882711694        0.0729162533        0.0229922102
      344        0.8853239615        0.0588333966        0.0628845934
      345        0.9833296674        0.6437612380        0.0003365162
      346        0.9305267157        0.1469729759        0.0053033181
      347        0.9355500324        0.3367442108        0.0011042689
      348        0.9956925960        0.1773307061        0.0021652305
      349        0.9682512344        0.1261778328        0.0077845503
      350        0.9577903210        0.1921106098        0.0027985766
      351        0.8848461740        0.1718726663        0.0050729560
      352        0.9947878822        0.0610249091        0.0264625127
      353        0.9915289274        0.0500000000        0.1105593076
      354        0.8448887099        0.0959019994        0.0093707406
      355        0.9899055366        0.1104486313        0.0100648593
      356        0.9375115548        0.0500000000        0.1339697874
      357        0.9966762137        0.1402636859        0.0060760103
      358        0.9685226022        0.0710931126        0.0288486345
      359        0.9963391752        0.0681233034        0.0335048088
      360        0.9803109431        0.0500000000        0.1371645146
      361        0.5132156161        0.1106669652        0.0139600749
      362        0.9511964749        0.0500000000        0.0979992690
      363        0.9304355293        0.1373959450        0.0062606890
      364        0.9862952266        0.1661774564        0.0044899971
      365        0.9906050539        0.0967918911        0.0082602057
      366        0.9544879559        0.0793880189        0.0162540154
      367        0.9275033964        0.0500000000        0.1176495202
      368        0.8844194725        0.1487499006        0.0056059906
      369        0.9913380489        0.1142347677        0.0073779632
      370        0.8939902374        0.1093124723        0.0130620543
      371        0.9875666218        1.0743129290        0.0000913405
      372        0.7633238578        0.1804514673        0.0042382137
      373        0.2116205501        0.1266052928        0.0079805111
      374        0.0078560923        0.1320358328        0.0076645365
      375        0.6847817299        0.0683660781        0.0299331087
      376        0.9870789386        0.1222404042        0.0067847269
      377        0.8249499352        0.0500000000        0.0517261853
      378        0.5342370251        0.0579445885        0.0350817007
      379        0.8519519074        0.0626624787        0.0385426170
      380        0.2735189480        0.3384479409        0.0004760604
      381        0.9955078924        0.0589706775        0.0422225687
      382        0.9921432841        0.1742021115        0.0047812677
      383        0.9492007933        0.0537684388        0.0365541964
      384        0.9815779214        0.0500000000        0.1937835017
      385        0.5252270101        0.0500000000        0.1051435192
      386        0.9615978353        0.1315530943        0.0081361858
      387        0.9626269626        0.0500000000        0.2367773998
      388        0.9952025105        0.3941592552        0.0007423889
      389        0.9618759123        0.1176787765        0.0090594185
      390        0.9730601180        0.0500000000        0.0861205711
      391        0.8658512820        0.0535655694        0.0440905121
      392        0.9988929051        0.1409627868        0.0053350361
      393        0.9529918251        0.1270529270        0.0065234283
      394        0.9968951040        0.0511330336        0.0611022603
      395        0.0003070953        0.0500000000        0.0868833481
      396        0.0002100271        0.0500000000        0.0917032520
      397        0.0181513821        0.0500000000        0.0721095227
      398        0.9911038828        0.2290767421        0.0019981823
      399        0.2125981681        0.1084035049        0.0083017347
      400        0.9665429851        0.0627082194        0.0298991132
      401        0.9494270883        0.1402052980        0.0044407776
      402        0.5839133684        0.0734480050        0.0230061176
      403        0.9364246779        0.0585584234        0.0974442913
      404        0.9767531658        0.0500000000        0.0852539449
      405        0.9624786473        0.0500000000        0.1090884505
      406        0.9713183478        0.0688169178        0.0286615805
      407        0.9974665188        0.5029112500        0.0004501185
      408        0.9911505185        0.0715449561        0.0309223235
      409        0.9994819791        0.1154736931        0.0047178689
      410        0.9942616237        0.0700985258        0.0282310744
      411        0.9882140192        0.0500000000        0.1323889726
      412        0.3861850471        0.4134204877        0.0003620309
      413        0.3306397945        0.0946840131        0.0112707760
      414        0.9958766691        0.0500000000        0.0376178810
      415        0.0044983286        0.0721783931        0.0204479570
      416        0.9951589138        0.1973549276        0.0027989749
      417        0.9455358089        0.3562194533        0.0012197433
      418        0.9017336565        0.0687301762        0.0269946300
      419        0.9892335374        0.6356971718        0.0003039565
      420        0.6488905688        0.2082469697        0.0013734861
      421        0.7944962772        0.5619661664        0.0003840035
      422        0.2307255074        0.2865793967        0.0010426259
      423        0.9258189398        0.1684198516        0.0032680806
      424        0.8878589650        0.0500000000        0.0658319851
      425        0.9083483037        0.0500000000        0.0854217308
      426        0.9919635767        0.0577529523        0.0481990951
      427        0.7713098225        0.0500000000        0.0827670363
      428        0.9978754706        0.1351969414        0.0076458297
      429        0.9943925735        0.1776314037        0.0028910936
      430        0.9698445422        0.0500000000        0.0762953988
      431        0.8827468197        0.1006216599        0.0124471798
      432        0.9690049998        0.4496552083        0.0005081868
      433        0.9114588320        0.3553026400        0.0010185530
      434        0.9877053138        0.0500000000        0.0477892328
      435        0.9937831933        0.0500000000        0.1551672889
      436        0.8358056713        0.1566659678        0.0050065572
      437        0.9859004633        0.1319476555        0.0064953257
      438        0.9972526168        0.1458026404        0.0063920867
      439        0.8995036215        0.1407783701        0.0039081228
      440        0.9843889426        0.1467273706        0.0072420741
      441        0.9919551225        0.0500000000        0.0590375924
      442        0.9648155786        0.0500000000        0.0800696629
      443        0.9950253015        0.0595532219        0.0305124498
      444        0.9630478355        0.0500000000        0.1787161187
      445        0.9942536738        0.0500000000        0.0611304338
      446        0.9883925443        0.0716948987        0.0273969738
      447        0.8136884074        0.0500000000        0.0890457078
      448        0.9824039897        0.1618389788        0.0038964611
      449        0.8366031277        0.2728648501        0.0011925235
      450        0.7575778679        0.0583115461        0.0464133320
      451        0.7221207041        0.2923612663        0.0013557114
      452        0.9916426365        0.2008421000        0.0045447229
      453        0.9902487265        0.0500000000        0.0459899721
      454        0.9667180246        0.0522278782        0.0316512788
      455        0.9968047576        0.0500000000        0.0991813426
      456        0.8877665713        0.0500000000        0.0397883517
      457        0.9916394525        0.1554106661        0.0039408019
      458        0.7281806299        0.0589526423        0.0612752525
      459        0.8986965967        0.1225089885        0.0082719205
      460        0.2133931033        0.4969255232        0.0004516350
      461        0.4550711903        0.0500000000        0.0344724933
      462        0.9986702190        0.1103572696        0.0108191440
      463        0.9575470313        0.0500000000        0.1698572102
      464        0.9794086373        0.1171617894        0.0077362250
      465        0.4674041367        0.0782971291        0.0276347088
      466        0.7771044059        0.0500000000        0.1034084490
      467        0.2331245515        0.0500000000        0.0997903870
      468        0.0113159859        0.0500000000        0.1267235981
      469        0.9970042292        0.0694466458        0.0332385047
      470        0.9031117518        1.3276540041        0.0000417698
      471        0.3270184321        0.0500000000        0.1537098729
      472        0.9140170239        0.0733412729        0.0192560888
      473        0.0474612661        0.0500000000        0.1708253738
      474        0.7950229997        0.0500000000        0.0848882104
      475        0.2580255717        0.0770643190        0.0270686454
      476        0.1198703050        0.0651333381        0.0516924195
      477        0.0618498809        0.1142805634        0.0089047057
      478        0.8752775107        0.1015936804        0.0087983847
      479        0.9251121220        0.0536634715        0.0307938601
      480        0.9593276791        0.1224608777        0.0107005035
      481        0.1351411276        0.0500000000        0.0767948387
      482        0.1137669962        0.0500000000        0.1347042676
      483        0.9754638767        0.0500000000        0.0808944370
      484        0.0995842695        0.0500000000        0.1706986330
      485        0.1593242795        0.0500000000        0.0739279689
      486        0.9928292722        0.5639223383        0.0002535576
      487        0.0505054674        0.0500000000        0.1179569865
      488        0.0114461668        0.0500000000        0.1530481759
      489        0.0754710981        0.0500000000        0.0885585634
      490        0.0675886560        0.0670688272        0.0303031030
      491        0.9774033138        0.1323555666        0.0071059914
      492        0.0786677294        0.0500000000        0.1299849692
      493        0.9959654076        0.0866385578        0.0101639094
      494        0.9714704020        0.0541281370        0.0549075722
      495        0.9739729579        0.2850389590        0.0015699862
      496        0.9981557949        0.0500000000        0.0983139119
      497        0.0132025277        0.0698780018        0.0208672213
      498        0.0021954915        0.0500000000        0.0847220371
      499        0.5349012276        0.0500000000        0.1193779235
      500        0.0730721433        0.0500000000        0.1258826587
      501        0.1993641384        0.0500000000        0.1733307870
      502        0.0529069117        0.0500000000        0.1625846526
      503        0.0158702293        0.0500000000        0.1467796384
      504        0.7537432367        0.0500000000        0.0592269196
      505        0.0271613923        0.0500000000        0.1250598386
      506        0.9377413158        0.0790591868        0.0260671898
      507        0.3234687805        0.0500000000        0.0707308628
      508        0.9936841277        0.2122648209        0.0032190265
      509        0.9886906668        0.0500000000        0.1303924721
      510        0.4535621989        0.0627780446        0.0563518140
      511        0.9746998987        0.2363391045        0.0020889609
      512        0.9656300045        0.1267111249        0.0091439799
      513        0.9880364930        0.0500000000        0.0588272138
      514        0.9611724996        0.0500000000        0.1353413945
      515        0.9784671472        0.0554975457        0.0362238727
      516        0.9546233940        0.1069856991        0.0103157040
      517        0.9807622657        0.0500000000        0.1720532945
      518        0.9818855242        0.0500000000        0.1254772379
      519        0.5537201024        0.0623570427        0.0442395228
      520        0.9652111973        0.0500000000        0.1176266604
      521        0.9675681872        0.2608846673        0.0011870140
      522        0.9439170718        0.0555569880        0.0266863265
      523        0.9726150628        0.1405257397        0.0047803618
      524        0.9961401488        0.0763387065        0.0165021876
      525        0.9625290022        0.0877311155        0.0131156751
      526        0.4136565276        0.0804628294        0.0350883534
      527        0.9947192970        0.6225463392        0.0001518683
      528        0.9872259934        0.0793434642        0.0169441534
      529        0.9117069103        0.0500000000        0.1041554929
      530        0.6974454139        0.1351089440        0.0056416917
      531        0.8251574524        0.0565739821        0.0357080347
      532        0.9591883077        0.0785794403        0.0166577486
      533        0.9343301011        0.0500000000        0.0548421445
      534        0.9056931248        0.1464471425        0.0065297914
      535        0.8094264206        0.1460690302        0.0067028105
      536        0.9891856167        0.1346798165        0.0053106751
      537        0.9760073726        0.0613483208        0.0327752058
      538        0.9997354741        0.0970781829        0.0091308440
      539        0.9805894153        0.0500000000        0.1004436857
      540        0.9599154370        0.0970470314        0.0154434648
      541        0.9991993528        0.1233644444        0.0068088533
      542        0.0000666439        0.0853757220        0.0149343312
      543        0.9931893137        0.0869569929        0.0149046614
      544        0.9745786824        0.0500000000        0.2815903967
      545        0.8724806861        0.1147421568        0.0084944690
      546        0.7332661781        0.1846565102        0.0034749993
      547        0.9466229176        0.0500000000        0.0906210737
      548        0.8604619301        0.0750262160        0.0264454372
      549        0.9925794569        0.0637443490        0.0282684571
      550        0.9851938782        0.0523735612        0.0451604696
      551        0.9644535962        0.0502464798        0.0523181344
      552        0.8745951333        0.1224062439        0.0084986620
      553        0.0195551799        0.0753085045        0.0235156070
      554        0.1390672552        0.1000892968        0.0176905839
      555        0.0006576222        0.0684049478        0.0333249598
      556        0.0010241533        0.0976050757        0.0178176978
      557        0.0005254991        0.0500000000        0.1004933327
      558        0.0004398262        0.0934108428        0.0179264343
      559        0.0055555241        0.0500000000        0.0369423247
      560        0.9626488568        0.0718123091        0.0328518716
      561        0.9462988257        0.0576705128        0.0326970052
      562        0.9633318365        0.0540380087        0.0326517676
      563        0.9421640686        0.0780545123        0.0207189580
      564        0.9427881620        0.1046142498        0.0055298627
      565        0.7416373106        0.0500000000        0.0949479538
      566        0.9167961830        0.0500000000        0.0749749122
      567        0.9057108580        0.2492461507        0.0018767693
      568        0.9195801209        0.1547359005        0.0052428105
      569        0.9796418300        0.1335443379        0.0054123656
      570        0.8162252373        0.0500000000        0.0688576950
      571        0.0429582567        0.1680185765        0.0048237446
      572        0.6423148975        0.1914833851        0.0028532382
      573        0.8591592633        0.0500000000        0.0515332152
      574        0.0001877480        0.0500000000        0.0540062473
      575        0.0024069321        0.0523928910        0.0357315705
      576        0.0023773399        0.0500000000        0.0527877081
      577        0.0001586108        0.0558209937        0.0389225165
      578        0.0007899244        0.0500000000        0.0350376229
      579        0.0016357281        0.0595169051        0.0347721541
      580        0.8651198790        0.0500000000        0.0776404068
      581        0.6405320489        0.1213928791        0.0068517294
      582        0.9435188758        0.0590758720        0.0663355806
      583        0.9503824286        0.0714689286        0.0162966952
